Level,X,Y,height
0,204,131,2
0,204,131,3
0,204,131,4
0,204,131,5
0,204,131,6
0,204,131,7
0,204,131,8
0,204,131,9
0,204,131,10
0,204,131,11
0,204,132,0
0,204,132,1
0,204,132,2
0,204,132,3
0,204,132,4
0,204,132,5
0,204,132,6
0,204,132,7
0,204,132,8
0,204,132,9
0,204,132,10
0,204,132,11
0,204,133,0
0,204,133,1
0,204,133,2
0,204,133,3
0,204,133,4
0,204,133,5
0,204,133,6
0,204,133,7
0,204,133,8
0,204,133,9
0,204,133,10
0,204,133,11
0,204,134,0
0,204,134,1
0,204,134,2
0,204,134,3
0,204,134,4
0,204,134,5
0,204,134,6
0,204,134,7
0,204,134,8
0,204,134,9
0,204,134,10
0,204,134,11
0,204,135,0
0,204,135,1
0,204,135,2
0,204,135,3
0,204,135,4
0,204,135,5
0,204,135,6
0,204,135,7
0,204,135,8
0,204,135,9
0,204,135,10
0,204,135,11
0,204,136,0
0,204,136,1
0,204,136,2
0,204,136,3
0,204,136,4
0,204,136,5
0,204,136,6
0,204,136,7
0,204,136,8
0,204,136,9
0,204,136,10
0,204,136,11
0,204,137,0
0,204,137,1
0,204,137,2
0,204,137,3
0,204,137,4
0,204,137,5
0,204,137,6
0,204,137,7
0,204,137,8
0,204,137,9
0,204,137,10
0,204,137,11
0,204,138,0
0,204,138,1
0,204,138,2
0,204,138,3
0,204,138,4
0,204,138,5
0,204,138,6
0,204,138,7
0,204,138,8
0,204,138,9
0,204,138,10
0,204,138,11
0,204,139,0
0,204,139,1
0,204,139,2
0,204,139,3
0,204,139,4
0,204,139,5
0,204,139,6
0,204,139,7
0,204,139,8
0,204,139,9
0,204,139,10
0,204,139,11
0,204,140,0
0,204,140,1
0,204,140,2
0,204,140,3
0,204,140,4
0,204,140,5
0,204,140,6
0,204,140,7
0,204,140,8
0,204,140,9
0,204,140,10
0,204,140,11
0,204,141,0
0,204,141,1
0,204,141,2
0,204,141,3
0,204,141,4
0,204,141,5
0,204,141,6
0,204,141,7
0,204,141,8
0,204,141,9
0,204,141,10
0,204,141,11
0,204,142,0
0,204,142,1
0,204,142,2
0,204,142,3
0,204,142,4
0,204,142,5
0,204,142,6
0,204,142,7
0,204,142,8
0,204,142,9
0,204,142,10
0,204,142,11
0,204,143,0
0,204,143,1
0,204,143,2
0,204,143,3
0,204,143,4
0,204,143,5
0,204,143,6
0,204,143,7
0,204,143,8
0,204,143,9
0,204,143,10
0,204,143,11
0,204,144,0
0,204,144,1
0,204,144,2
0,204,144,3
0,204,144,4
0,204,144,5
0,204,144,6
0,204,144,7
0,204,144,8
0,204,144,9
0,204,144,10
0,204,144,11
0,204,145,0
0,204,145,1
0,204,145,2
0,204,145,3
0,204,145,4
0,204,145,5
0,204,145,6
0,204,145,7
0,204,145,8
0,204,145,9
0,204,145,10
0,204,145,11
0,204,146,0
0,204,146,1
0,204,146,2
0,204,146,3
0,204,146,4
0,204,146,5
0,204,146,6
0,204,146,7
0,204,146,8
0,204,146,9
0,204,146,10
0,204,146,11
0,204,147,0
0,204,147,1
0,204,147,2
0,204,147,3
0,204,147,4
0,204,147,5
0,204,147,6
0,204,147,7
0,204,147,8
0,204,147,9
0,204,147,10
0,204,147,11
0,204,148,0
0,204,148,1
0,204,148,2
0,204,148,3
0,204,148,4
0,204,148,5
0,204,148,6
0,204,148,7
0,204,148,8
0,204,148,9
0,204,148,10
0,204,148,11
0,204,149,0
0,204,149,1
0,204,149,2
0,204,149,3
0,204,149,4
0,204,149,5
0,204,149,6
0,204,149,7
0,204,149,8
0,204,149,9
0,204,149,10
0,204,149,11
0,205,112,0
0,205,112,1
0,205,112,2
0,205,112,3
0,205,112,4
0,205,112,5
0,205,112,6
0,205,112,7
0,205,112,8
0,205,112,9
0,205,112,10
0,205,112,11
0,205,113,0
0,205,113,1
0,205,113,2
0,205,113,3
0,205,113,4
0,205,113,5
0,205,113,6
0,205,113,7
0,205,113,8
0,205,113,9
0,205,113,10
0,205,113,11
0,205,114,0
0,205,114,1
0,205,114,2
0,205,114,3
0,205,114,4
0,205,114,5
0,205,114,6
0,205,114,7
0,205,114,8
0,205,114,9
0,205,114,10
0,205,114,11
0,205,115,0
0,205,115,1
0,205,115,2
0,205,115,3
0,205,115,4
0,205,115,5
0,205,115,6
0,205,115,7
0,205,115,8
0,205,115,9
0,205,115,10
0,205,115,11
0,205,116,0
0,205,116,1
0,205,116,2
0,205,116,3
0,205,116,4
0,205,116,5
0,205,116,6
0,205,116,7
0,205,116,8
0,205,116,9
0,205,116,10
0,205,116,11
0,205,117,0
0,205,117,1
0,205,117,2
0,205,117,3
0,205,117,4
0,205,117,5
0,205,117,6
0,205,117,7
0,205,117,8
0,205,117,9
0,205,117,10
0,205,117,11
0,205,118,0
0,205,118,1
0,205,118,2
0,205,118,3
0,205,118,4
0,205,118,5
0,205,118,6
0,205,118,7
0,205,118,8
0,205,118,9
0,205,118,10
0,205,118,11
0,205,119,0
0,205,119,1
0,205,119,2
0,205,119,3
0,205,119,4
0,205,119,5
0,205,119,6
0,205,119,7
0,205,119,8
0,205,119,9
0,205,119,10
0,205,119,11
0,205,120,0
0,205,120,1
0,205,120,2
0,205,120,3
0,205,120,4
0,205,120,5
0,205,120,6
0,205,120,7
0,205,120,8
0,205,120,9
0,205,120,10
0,205,120,11
0,205,121,0
0,205,121,1
0,205,121,2
0,205,121,3
0,205,121,4
0,205,121,5
0,205,121,6
0,205,121,7
0,205,121,8
0,205,121,9
0,205,121,10
0,205,121,11
0,205,122,0
0,205,122,1
0,205,122,2
0,205,122,3
0,205,122,4
0,205,122,5
0,205,122,6
0,205,122,7
0,205,122,8
0,205,122,9
0,205,122,10
0,205,122,11
0,205,123,0
0,205,123,1
0,205,123,2
0,205,123,3
0,205,123,4
0,205,123,5
0,205,123,6
0,205,123,7
0,205,123,8
0,205,123,9
0,205,123,10
0,205,123,11
0,205,124,0
0,205,124,1
0,205,124,2
0,205,124,3
0,205,124,4
0,205,124,5
0,205,124,6
0,205,124,7
0,205,124,8
0,205,124,9
0,205,124,10
0,205,124,11
0,205,125,0
0,205,125,1
0,205,125,2
0,205,125,3
0,205,125,4
0,205,125,5
0,205,125,6
0,205,125,7
0,205,125,8
0,205,125,9
0,205,125,10
0,205,125,11
0,205,126,0
0,205,126,1
0,205,126,2
0,205,126,3
0,205,126,4
0,205,126,5
0,205,126,6
0,205,126,7
0,205,126,8
0,205,126,9
0,205,126,10
0,205,126,11
0,205,127,0
0,205,127,1
0,205,127,2
0,205,127,3
0,205,127,4
0,205,127,5
0,205,127,6
0,205,127,7
0,205,127,8
0,205,127,9
0,205,127,10
0,205,127,11
0,205,128,0
0,205,128,1
0,205,128,2
0,205,128,3
0,205,128,4
0,205,128,5
0,205,128,6
0,205,128,7
0,205,128,8
0,205,128,9
0,205,128,10
0,205,128,11
0,205,129,0
0,205,129,1
0,205,129,2
0,205,129,3
0,205,129,4
0,205,129,5
0,205,129,6
0,205,129,7
0,205,129,8
0,205,129,9
0,205,129,10
0,205,129,11
0,205,130,0
0,205,130,1
0,205,130,2
0,205,130,3
0,205,130,4
0,205,130,5
0,205,130,6
0,205,130,7
0,205,130,8
0,205,130,9
0,205,130,10
0,205,130,11
0,205,131,0
0,205,131,1
0,205,131,2
0,205,131,3
0,205,131,4
0,205,131,5
0,205,131,6
0,205,131,7
0,205,131,8
0,205,131,9
0,205,131,10
0,205,131,11
0,205,132,0
0,205,132,1
0,205,132,2
0,205,132,3
0,205,132,4
0,205,132,5
0,205,132,6
0,205,132,7
0,205,132,8
0,205,132,9
0,205,132,10
0,205,132,11
0,205,133,0
0,205,133,1
0,205,133,2
0,205,133,3
0,205,133,4
0,205,133,5
0,205,133,6
0,205,133,7
0,205,133,8
0,205,133,9
0,205,133,10
0,205,133,11
0,205,134,0
0,205,134,1
0,205,134,2
0,205,134,3
0,205,134,4
0,205,134,5
0,205,134,6
0,205,134,7
0,205,134,8
0,205,134,9
0,205,134,10
0,205,134,11
0,205,135,0
0,205,135,1
0,205,135,2
0,205,135,3
0,205,135,4
0,205,135,5
0,205,135,6
0,205,135,7
0,205,135,8
0,205,135,9
0,205,135,10
0,205,135,11
0,205,136,0
0,205,136,1
0,205,136,2
0,205,136,3
0,205,136,4
0,205,136,5
0,205,136,6
0,205,136,7
0,205,136,8
0,205,136,9
0,205,136,10
0,205,136,11
0,205,137,0
0,205,137,1
0,205,137,2
0,205,137,3
0,205,137,4
0,205,137,5
0,205,137,6
0,205,137,7
0,205,137,8
0,205,137,9
0,205,137,10
0,205,137,11
0,205,138,0
0,205,138,1
0,205,138,2
0,205,138,3
0,205,138,4
0,205,138,5
0,205,138,6
0,205,138,7
0,205,138,8
0,205,138,9
0,205,138,10
0,205,138,11
0,205,139,0
0,205,139,1
0,205,139,2
0,205,139,3
0,205,139,4
0,205,139,5
0,205,139,6
0,205,139,7
0,205,139,8
0,205,139,9
0,205,139,10
0,205,139,11
0,205,140,0
0,205,140,1
0,205,140,2
0,205,140,3
0,205,140,4
0,205,140,5
0,205,140,6
0,205,140,7
0,205,140,8
0,205,140,9
0,205,140,10
0,205,140,11
0,205,141,0
0,205,141,1
0,205,141,2
0,205,141,3
0,205,141,4
0,205,141,5
0,205,141,6
0,205,141,7
0,205,141,8
0,205,141,9
0,205,141,10
0,205,141,11
0,205,142,0
0,205,142,1
0,205,142,2
0,205,142,3
0,205,142,4
0,205,142,5
0,205,142,6
0,205,142,7
0,205,142,8
0,205,142,9
0,205,142,10
0,205,142,11
0,205,143,0
0,205,143,1
0,205,143,2
0,205,143,3
0,205,143,4
0,205,143,5
0,205,143,6
0,205,143,7
0,205,143,8
0,205,143,9
0,205,143,10
0,205,143,11
0,205,144,0
0,205,144,1
0,205,144,2
0,205,144,3
0,205,144,4
0,205,144,5
0,205,144,6
0,205,144,7
0,205,144,8
0,205,144,9
0,205,144,10
0,205,144,11
0,205,145,0
0,205,145,1
0,205,145,2
0,205,145,3
0,205,145,4
0,205,145,5
0,205,145,6
0,205,145,7
0,205,145,8
0,205,145,9
0,205,145,10
0,205,145,11
0,205,146,0
0,205,146,1
0,205,146,2
0,205,146,3
0,205,146,4
0,205,146,5
0,205,146,6
0,205,146,7
0,205,146,8
0,205,146,9
0,205,146,10
0,205,146,11
0,205,147,0
0,205,147,1
0,205,147,2
0,205,147,3
0,205,147,4
0,205,147,5
0,205,147,6
0,205,147,7
0,205,147,8
0,205,147,9
0,205,147,10
0,205,147,11
0,205,148,0
0,205,148,1
0,205,148,2
0,205,148,3
0,205,148,4
0,205,148,5
0,205,148,6
0,205,148,7
0,205,148,8
0,205,148,9
0,205,148,10
0,205,148,11
0,205,149,0
0,205,149,1
0,205,149,2
0,205,149,3
0,205,149,4
0,205,149,5
0,205,149,6
0,205,149,7
0,205,149,8
0,205,149,9
0,205,149,10
0,205,149,11
0,206,112,0
0,206,112,1
0,206,112,2
0,206,112,3
0,206,112,4
0,206,112,5
0,206,112,6
0,206,112,7
0,206,112,8
0,206,112,9
0,206,112,10
0,206,112,11
0,206,113,0
0,206,113,1
0,206,113,2
0,206,113,3
0,206,113,4
0,206,113,5
0,206,113,6
0,206,113,7
0,206,113,8
0,206,113,9
0,206,113,10
0,206,113,11
0,206,114,0
0,206,114,1
0,206,114,2
0,206,114,3
0,206,114,4
0,206,114,5
0,206,114,6
0,206,114,7
0,206,114,8
0,206,114,9
0,206,114,10
0,206,114,11
0,206,115,0
0,206,115,1
0,206,115,2
0,206,115,3
0,206,115,4
0,206,115,5
0,206,115,6
0,206,115,7
0,206,115,8
0,206,115,9
0,206,115,10
0,206,115,11
0,206,116,0
0,206,116,1
0,206,116,2
0,206,116,3
0,206,116,4
0,206,116,5
0,206,116,6
0,206,116,7
0,206,116,8
0,206,116,9
0,206,116,10
0,206,116,11
0,206,117,0
0,206,117,1
0,206,117,2
0,206,117,3
0,206,117,4
0,206,117,5
0,206,117,6
0,206,117,7
0,206,117,8
0,206,117,9
0,206,117,10
0,206,117,11
0,206,118,0
0,206,118,1
0,206,118,2
0,206,118,3
0,206,118,4
0,206,118,5
0,206,118,6
0,206,118,7
0,206,118,8
0,206,118,9
0,206,118,10
0,206,118,11
0,206,119,0
0,206,119,1
0,206,119,2
0,206,119,3
0,206,119,4
0,206,119,5
0,206,119,6
0,206,119,7
0,206,119,8
0,206,119,9
0,206,119,10
0,206,119,11
0,206,120,0
0,206,120,1
0,206,120,2
0,206,120,3
0,206,120,4
0,206,120,5
0,206,120,6
0,206,120,7
0,206,120,8
0,206,120,9
0,206,120,10
0,206,120,11
0,206,121,0
0,206,121,1
0,206,121,2
0,206,121,3
0,206,121,4
0,206,121,5
0,206,121,6
0,206,121,7
0,206,121,8
0,206,121,9
0,206,121,10
0,206,121,11
0,206,122,0
0,206,122,1
0,206,122,2
0,206,122,3
0,206,122,4
0,206,122,5
0,206,122,6
0,206,122,7
0,206,122,8
0,206,122,9
0,206,122,10
0,206,122,11
0,206,123,0
0,206,123,1
0,206,123,2
0,206,123,3
0,206,123,4
0,206,123,5
0,206,123,6
0,206,123,7
0,206,123,8
0,206,123,9
0,206,123,10
0,206,123,11
0,206,124,0
0,206,124,1
0,206,124,2
0,206,124,3
0,206,124,4
0,206,124,5
0,206,124,6
0,206,124,7
0,206,124,8
0,206,124,9
0,206,124,10
0,206,124,11
0,206,125,0
0,206,125,1
0,206,125,2
0,206,125,3
0,206,125,4
0,206,125,5
0,206,125,6
0,206,125,7
0,206,125,8
0,206,125,9
0,206,125,10
0,206,125,11
0,206,126,0
0,206,126,1
0,206,126,2
0,206,126,3
0,206,126,4
0,206,126,5
0,206,126,6
0,206,126,7
0,206,126,8
0,206,126,9
0,206,126,10
0,206,126,11
0,206,127,0
0,206,127,1
0,206,127,2
0,206,127,3
0,206,127,4
0,206,127,5
0,206,127,6
0,206,127,7
0,206,127,8
0,206,127,9
0,206,127,10
0,206,127,11
0,206,128,0
0,206,128,1
0,206,128,2
0,206,128,3
0,206,128,4
0,206,128,5
0,206,128,6
0,206,128,7
0,206,128,8
0,206,128,9
0,206,128,10
0,206,128,11
0,206,129,0
0,206,129,1
0,206,129,2
0,206,129,3
0,206,129,4
0,206,129,5
0,206,129,6
0,206,129,7
0,206,129,8
0,206,129,9
0,206,129,10
0,206,129,11
0,206,130,0
0,206,130,1
0,206,130,2
0,206,130,3
0,206,130,4
0,206,130,5
0,206,130,6
0,206,130,7
0,206,130,8
0,206,130,9
0,206,130,10
0,206,130,11
0,206,131,0
0,206,131,1
0,206,131,2
0,206,131,3
0,206,131,4
0,206,131,5
0,206,131,6
0,206,131,7
0,206,131,8
0,206,131,9
0,206,131,10
0,206,131,11
0,206,132,0
0,206,132,1
0,206,132,2
0,206,132,3
0,206,132,4
0,206,132,5
0,206,132,6
0,206,132,7
0,206,132,8
0,206,132,9
0,206,132,10
0,206,132,11
0,206,133,0
0,206,133,1
0,206,133,2
0,206,133,3
0,206,133,4
0,206,133,5
0,206,133,6
0,206,133,7
0,206,133,8
0,206,133,9
0,206,133,10
0,206,133,11
0,206,134,0
0,206,134,1
0,206,134,2
0,206,134,3
0,206,134,4
0,206,134,5
0,206,134,6
0,206,134,7
0,206,134,8
0,206,134,9
0,206,134,10
0,206,134,11
0,206,135,0
0,206,135,1
0,206,135,2
0,206,135,3
0,206,135,4
0,206,135,5
0,206,135,6
0,206,135,7
0,206,135,8
0,206,135,9
0,206,135,10
0,206,135,11
0,206,136,0
0,206,136,1
0,206,136,2
0,206,136,3
0,206,136,4
0,206,136,5
0,206,136,6
0,206,136,7
0,206,136,8
0,206,136,9
0,206,136,10
0,206,136,11
0,206,137,0
0,206,137,1
0,206,137,2
0,206,137,3
0,206,137,4
0,206,137,5
0,206,137,6
0,206,137,7
0,206,137,8
0,206,137,9
0,206,137,10
0,206,137,11
0,206,138,0
0,206,138,1
0,206,138,2
0,206,138,3
0,206,138,4
0,206,138,5
0,206,138,6
0,206,138,7
0,206,138,8
0,206,138,9
0,206,138,10
0,206,138,11
0,206,139,0
0,206,139,1
0,206,139,2
0,206,139,3
0,206,139,4
0,206,139,5
0,206,139,6
0,206,139,7
0,206,139,8
0,206,139,9
0,206,139,10
0,206,139,11
0,206,140,0
0,206,140,1
0,206,140,2
0,206,140,3
0,206,140,4
0,206,140,5
0,206,140,6
0,206,140,7
0,206,140,8
0,206,140,9
0,206,140,10
0,206,140,11
0,206,141,0
0,206,141,1
0,206,141,2
0,206,141,3
0,206,141,4
0,206,141,5
0,206,141,6
0,206,141,7
0,206,141,8
0,206,141,9
0,206,141,10
0,206,141,11
0,206,142,0
0,206,142,1
0,206,142,2
0,206,142,3
0,206,142,4
0,206,142,5
0,206,142,6
0,206,142,7
0,206,142,8
0,206,142,9
0,206,142,10
0,206,142,11
0,206,143,0
0,206,143,1
0,206,143,2
0,206,143,3
0,206,143,4
0,206,143,5
0,206,143,6
0,206,143,7
0,206,143,8
0,206,143,9
0,206,143,10
0,206,143,11
0,206,144,0
0,206,144,1
0,206,144,2
0,206,144,3
0,206,144,4
0,206,144,5
0,206,144,6
0,206,144,7
0,206,144,8
0,206,144,9
0,206,144,10
0,206,144,11
0,206,145,0
0,206,145,1
0,206,145,2
0,206,145,3
0,206,145,4
0,206,145,5
0,206,145,6
0,206,145,7
0,206,145,8
0,206,145,9
0,206,145,10
0,206,145,11
0,206,146,0
0,206,146,1
0,206,146,2
0,206,146,3
0,206,146,4
0,206,146,5
0,206,146,6
0,206,146,7
0,206,146,8
0,206,146,9
0,206,146,10
0,206,146,11
0,206,147,0
0,206,147,1
0,206,147,2
0,206,147,3
0,206,147,4
0,206,147,5
0,206,147,6
0,206,147,7
0,206,147,8
0,206,147,9
0,206,147,10
0,206,147,11
0,206,148,0
0,206,148,1
0,206,148,2
0,206,148,3
0,206,148,4
0,206,148,5
0,206,148,6
0,206,148,7
0,206,148,8
0,206,148,9
0,206,148,10
0,206,148,11
0,206,149,0
0,206,149,1
0,206,149,2
0,206,149,3
0,206,149,4
0,206,149,5
0,206,149,6
0,206,149,7
0,206,149,8
0,206,149,9
0,206,149,10
0,206,149,11
0,207,112,0
0,207,112,1
0,207,112,2
0,207,112,3
0,207,112,4
0,207,112,5
0,207,112,6
0,207,112,7
0,207,112,8
0,207,112,9
0,207,112,10
0,207,112,11
0,207,113,0
0,207,113,1
0,207,113,2
0,207,113,3
0,207,113,4
0,207,113,5
0,207,113,6
0,207,113,7
0,207,113,8
0,207,113,9
0,207,113,10
0,207,113,11
0,207,114,0
0,207,114,1
0,207,114,2
0,207,114,3
0,207,114,4
0,207,114,5
0,207,114,6
0,207,114,7
0,207,114,8
0,207,114,9
0,207,114,10
0,207,114,11
0,207,115,0
0,207,115,1
0,207,115,2
0,207,115,3
0,207,115,4
0,207,115,5
0,207,115,6
0,207,115,7
0,207,115,8
0,207,115,9
0,207,115,10
0,207,115,11
0,207,116,0
0,207,116,1
0,207,116,2
0,207,116,3
0,207,116,4
0,207,116,5
0,207,116,6
0,207,116,7
0,207,116,8
0,207,116,9
0,207,116,10
0,207,116,11
0,207,117,0
0,207,117,1
0,207,117,2
0,207,117,3
0,207,117,4
0,207,117,5
0,207,117,6
0,207,117,7
0,207,117,8
0,207,117,9
0,207,117,10
0,207,117,11
0,207,118,0
0,207,118,1
0,207,118,2
0,207,118,3
0,207,118,4
0,207,118,5
0,207,118,6
0,207,118,7
0,207,118,8
0,207,118,9
0,207,118,10
0,207,118,11
0,207,119,0
0,207,119,1
0,207,119,2
0,207,119,3
0,207,119,4
0,207,119,5
0,207,119,6
0,207,119,7
0,207,119,8
0,207,119,9
0,207,119,10
0,207,119,11
0,207,120,0
0,207,120,1
0,207,120,2
0,207,120,3
0,207,120,4
0,207,120,5
0,207,120,6
0,207,120,7
0,207,120,8
0,207,120,9
0,207,120,10
0,207,120,11
0,207,121,0
0,207,121,1
0,207,121,2
0,207,121,3
0,207,121,4
0,207,121,5
0,207,121,6
0,207,121,7
0,207,121,8
0,207,121,9
0,207,121,10
0,207,121,11
0,207,122,0
0,207,122,1
0,207,122,2
0,207,122,3
0,207,122,4
0,207,122,5
0,207,122,6
0,207,122,7
0,207,122,8
0,207,122,9
0,207,122,10
0,207,122,11
0,207,123,0
0,207,123,1
0,207,123,2
0,207,123,3
0,207,123,4
0,207,123,5
0,207,123,6
0,207,123,7
0,207,123,8
0,207,123,9
0,207,123,10
0,207,123,11
0,207,124,0
0,207,124,1
0,207,124,2
0,207,124,3
0,207,124,4
0,207,124,5
0,207,124,6
0,207,124,7
0,207,124,8
0,207,124,9
0,207,124,10
0,207,124,11
0,207,125,0
0,207,125,1
0,207,125,2
0,207,125,3
0,207,125,4
0,207,125,5
0,207,125,6
0,207,125,7
0,207,125,8
0,207,125,9
0,207,125,10
0,207,125,11
0,207,126,0
0,207,126,1
0,207,126,2
0,207,126,3
0,207,126,4
0,207,126,5
0,207,126,6
0,207,126,7
0,207,126,8
0,207,126,9
0,207,126,10
0,207,126,11
0,207,127,0
0,207,127,1
0,207,127,2
0,207,127,3
0,207,127,4
0,207,127,5
0,207,127,6
0,207,127,7
0,207,127,8
0,207,127,9
0,207,127,10
0,207,127,11
0,207,128,0
0,207,128,1
0,207,128,2
0,207,128,3
0,207,128,4
0,207,128,5
0,207,128,6
0,207,128,7
0,207,128,8
0,207,128,9
0,207,128,10
0,207,128,11
0,207,129,0
0,207,129,1
0,207,129,2
0,207,129,3
0,207,129,4
0,207,129,5
0,207,129,6
0,207,129,7
0,207,129,8
0,207,129,9
0,207,129,10
0,207,129,11
0,207,130,0
0,207,130,1
0,207,130,2
0,207,130,3
0,207,130,4
0,207,130,5
0,207,130,6
0,207,130,7
0,207,130,8
0,207,130,9
0,207,130,10
0,207,130,11
0,207,131,0
0,207,131,1
0,207,131,2
0,207,131,3
0,207,131,4
0,207,131,5
0,207,131,6
0,207,131,7
0,207,131,8
0,207,131,9
0,207,131,10
0,207,131,11
0,207,132,0
0,207,132,1
0,207,132,2
0,207,132,3
0,207,132,4
0,207,132,5
0,207,132,6
0,207,132,7
0,207,132,8
0,207,132,9
0,207,132,10
0,207,132,11
0,207,133,0
0,207,133,1
0,207,133,2
0,207,133,3
0,207,133,4
0,207,133,5
0,207,133,6
0,207,133,7
0,207,133,8
0,207,133,9
0,207,133,10
0,207,133,11
0,207,134,0
0,207,134,1
0,207,134,2
0,207,134,3
0,207,134,4
0,207,134,5
0,207,134,6
0,207,134,7
0,207,134,8
0,207,134,9
0,207,134,10
0,207,134,11
0,207,135,0
0,207,135,1
0,207,135,2
0,207,135,3
0,207,135,4
0,207,135,5
0,207,135,6
0,207,135,7
0,207,135,8
0,207,135,9
0,207,135,10
0,207,135,11
0,207,136,0
0,207,136,1
0,207,136,2
0,207,136,3
0,207,136,4
0,207,136,5
0,207,136,6
0,207,136,7
0,207,136,8
0,207,136,9
0,207,136,10
0,207,136,11
0,207,137,0
0,207,137,1
0,207,137,2
0,207,137,3
0,207,137,4
0,207,137,5
0,207,137,6
0,207,137,7
0,207,137,8
0,207,137,9
0,207,137,10
0,207,137,11
0,207,138,0
0,207,138,1
0,207,138,2
0,207,138,3
0,207,138,4
0,207,138,5
0,207,138,6
0,207,138,7
0,207,138,8
0,207,138,9
0,207,138,10
0,207,138,11
0,207,139,0
0,207,139,1
0,207,139,2
0,207,139,3
0,207,139,4
0,207,139,5
0,207,139,6
0,207,139,7
0,207,139,8
0,207,139,9
0,207,139,10
0,207,139,11
0,207,140,0
0,207,140,1
0,207,140,2
0,207,140,3
0,207,140,4
0,207,140,5
0,207,140,6
0,207,140,7
0,207,140,8
0,207,140,9
0,207,140,10
0,207,140,11
0,207,141,0
0,207,141,1
0,207,141,2
0,207,141,3
0,207,141,4
0,207,141,5
0,207,141,6
0,207,141,7
0,207,141,8
0,207,141,9
0,207,141,10
0,207,141,11
0,207,142,0
0,207,142,1
0,207,142,2
0,207,142,3
0,207,142,4
0,207,142,5
0,207,142,6
0,207,142,7
0,207,142,8
0,207,142,9
0,207,142,10
0,207,142,11
0,207,143,0
0,207,143,1
0,207,143,2
0,207,143,3
0,207,143,4
0,207,143,5
0,207,143,6
0,207,143,7
0,207,143,8
0,207,143,9
0,207,143,10
0,207,143,11
0,207,144,0
0,207,144,1
0,207,144,2
0,207,144,3
0,207,144,4
0,207,144,5
0,207,144,6
0,207,144,7
0,207,144,8
0,207,144,9
0,207,144,10
0,207,144,11
0,207,145,0
0,207,145,1
0,207,145,2
0,207,145,3
0,207,145,4
0,207,145,5
0,207,145,6
0,207,145,7
0,207,145,8
0,207,145,9
0,207,145,10
0,207,145,11
0,207,146,0
0,207,146,1
0,207,146,2
0,207,146,3
0,207,146,4
0,207,146,5
0,207,146,6
0,207,146,7
0,207,146,8
0,207,146,9
0,207,146,10
0,207,146,11
0,207,147,0
0,207,147,1
0,207,147,2
0,207,147,3
0,207,147,4
0,207,147,5
0,207,147,6
0,207,147,7
0,207,147,8
0,207,147,9
0,207,147,10
0,207,147,11
0,207,148,0
0,207,148,1
0,207,148,2
0,207,148,3
0,207,148,4
0,207,148,5
0,207,148,6
0,207,148,7
0,207,148,8
0,207,148,9
0,207,148,10
0,207,148,11
0,207,149,0
0,207,149,1
0,207,149,2
0,207,149,3
0,207,149,4
0,207,149,5
0,207,149,6
0,207,149,7
0,207,149,8
0,207,149,9
0,207,149,10
0,207,149,11
0,208,112,0
0,208,112,1
0,208,112,2
0,208,112,3
0,208,112,4
0,208,112,5
0,208,112,6
0,208,112,7
0,208,112,8
0,208,112,9
0,208,112,10
0,208,112,11
0,208,113,0
0,208,113,1
0,208,113,2
0,208,113,3
0,208,113,4
0,208,113,5
0,208,113,6
0,208,113,7
0,208,113,8
0,208,113,9
0,208,113,10
0,208,113,11
0,208,114,0
0,208,114,1
0,208,114,2
0,208,114,3
0,208,114,4
0,208,114,5
0,208,114,6
0,208,114,7
0,208,114,8
0,208,114,9
0,208,114,10
0,208,114,11
0,208,115,0
0,208,115,1
0,208,115,2
0,208,115,3
0,208,115,4
0,208,115,5
0,208,115,6
0,208,115,7
0,208,115,8
0,208,115,9
0,208,115,10
0,208,115,11
0,208,116,0
0,208,116,1
0,208,116,2
0,208,116,3
0,208,116,4
0,208,116,5
0,208,116,6
0,208,116,7
0,208,116,8
0,208,116,9
0,208,116,10
0,208,116,11
0,208,117,0
0,208,117,1
0,208,117,2
0,208,117,3
0,208,117,4
0,208,117,5
0,208,117,6
0,208,117,7
0,208,117,8
0,208,117,9
0,208,117,10
0,208,117,11
0,208,118,0
0,208,118,1
0,208,118,2
0,208,118,3
0,208,118,4
0,208,118,5
0,208,118,6
0,208,118,7
0,208,118,8
0,208,118,9
0,208,118,10
0,208,118,11
0,208,119,0
0,208,119,1
0,208,119,2
0,208,119,3
0,208,119,4
0,208,119,5
0,208,119,6
0,208,119,7
0,208,119,8
0,208,119,9
0,208,119,10
0,208,119,11
0,208,120,0
0,208,120,1
0,208,120,2
0,208,120,3
0,208,120,4
0,208,120,5
0,208,120,6
0,208,120,7
0,208,120,8
0,208,120,9
0,208,120,10
0,208,120,11
0,208,121,0
0,208,121,1
0,208,121,2
0,208,121,3
0,208,121,4
0,208,121,5
0,208,121,6
0,208,121,7
0,208,121,8
0,208,121,9
0,208,121,10
0,208,121,11
0,208,122,0
0,208,122,1
0,208,122,2
0,208,122,3
0,208,122,4
0,208,122,5
0,208,122,6
0,208,122,7
0,208,122,8
0,208,122,9
0,208,122,10
0,208,122,11
0,208,123,0
0,208,123,1
0,208,123,2
0,208,123,3
0,208,123,4
0,208,123,5
0,208,123,6
0,208,123,7
0,208,123,8
0,208,123,9
0,208,123,10
0,208,123,11
0,208,124,0
0,208,124,1
0,208,124,2
0,208,124,3
0,208,124,4
0,208,124,5
0,208,124,6
0,208,124,7
0,208,124,8
0,208,124,9
